用户号,一级标签,二级标签,推荐指数,业务品牌,用户状态,状态改变时间,预存款,套餐,销售品,资费,入网时间,销售品生效时间,销售品失效时间,机顶盒编号
10213,偏好节目类型,生活服务,0.586253195893,互动电视,正常        ,20130914,0,,[互动]优惠购机(388元)(26.5元/月),[互动]优惠购机(388元)(26.5元/月)(资费),20130914,20130914,20500101,10735
10213,偏好地区,法国,0.577214334547,互动电视,正常        ,20130914,0,,[互动]优惠购机(388元)(26.5元/月),[互动]优惠购机(388元)(26.5元/月)(资费),20130914,20130914,20500101,10735
10213,偏好语种,德语,0.552991963376,互动电视,正常        ,20130914,0,,[互动]优惠购机(388元)(26.5元/月),[互动]优惠购机(388元)(26.5元/月)(资费),20130914,20130914,20500101,10735
10213,偏好语种,日语,0.543314693348,互动电视,正常        ,20130914,0,,[互动]优惠购机(388元)(26.5元/月),[互动]优惠购机(388元)(26.5元/月)(资费),20130914,20130914,20500101,10735
10217,偏好节目类型,生活服务,1.32257178263,互动电视,正常        ,20130914,0,"乐惠59元套餐-2年-1516元(老互动送15M宽带1年,限新宽带)",互动+联合宽带-59元包,互动+联合宽带-59元包,20130914,20150901,20500101,11037
10217,偏好节目类型,大陆剧场,1.30198845599,互动电视,正常        ,20130914,0,"乐惠59元套餐-2年-1516元(老互动送15M宽带1年,限新宽带)",互动+联合宽带-59元包,互动+联合宽带-59元包,20130914,20150901,20500101,11037
10217,偏好节目类型,广告,1.27864431417,互动电视,正常        ,20130914,0,"乐惠59元套餐-2年-1516元(老互动送15M宽带1年,限新宽带)",互动+联合宽带-59元包,互动+联合宽带-59元包,20130914,20150901,20500101,11037
10217,偏好节目类型,电视剧场,1.27482288868,互动电视,正常        ,20130914,0,"乐惠59元套餐-2年-1516元(老互动送15M宽带1年,限新宽带)",互动+联合宽带-59元包,互动+联合宽带-59元包,20130914,20150901,20500101,11037
10217,偏好地区,其他,0.844870246051,互动电视,正常        ,20130914,0,"乐惠59元套餐-2年-1516元(老互动送15M宽带1年,限新宽带)",互动+联合宽带-59元包,互动+联合宽带-59元包,20130914,20150901,20500101,11037
10217,偏好地区,其他国家,0.8097537736,互动电视,正常        ,20130914,0,"乐惠59元套餐-2年-1516元(老互动送15M宽带1年,限新宽带)",互动+联合宽带-59元包,互动+联合宽带-59元包,20130914,20150901,20500101,11037
10217,偏好地区,美国,0.778090238988,互动电视,正常        ,20130914,0,"乐惠59元套餐-2年-1516元(老互动送15M宽带1年,限新宽带)",互动+联合宽带-59元包,互动+联合宽带-59元包,20130914,20150901,20500101,11037
10217,偏好语种,德语,0.775393656552,互动电视,正常        ,20130914,0,"乐惠59元套餐-2年-1516元(老互动送15M宽带1年,限新宽带)",互动+联合宽带-59元包,互动+联合宽带-59元包,20130914,20150901,20500101,11037
10217,偏好地区,法国,0.774603335377,互动电视,正常        ,20130914,0,"乐惠59元套餐-2年-1516元(老互动送15M宽带1年,限新宽带)",互动+联合宽带-59元包,互动+联合宽带-59元包,20130914,20150901,20500101,11037
10217,偏好语种,其他,0.732246351655,互动电视,正常        ,20130914,0,"乐惠59元套餐-2年-1516元(老互动送15M宽带1年,限新宽带)",互动+联合宽带-59元包,互动+联合宽带-59元包,20130914,20150901,20500101,11037
10217,偏好语种,国语,0.675212115962,互动电视,正常        ,20130914,0,"乐惠59元套餐-2年-1516元(老互动送15M宽带1年,限新宽带)",互动+联合宽带-59元包,互动+联合宽带-59元包,20130914,20150901,20500101,11037
10217,偏好语种,日语,0.619979266275,互动电视,正常        ,20130914,0,"乐惠59元套餐-2年-1516元(老互动送15M宽带1年,限新宽带)",互动+联合宽带-59元包,互动+联合宽带-59元包,20130914,20150901,20500101,11037
10222,偏好节目类型,欧美剧场,1.2073324084,互动电视,正常        ,20170828,95,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130917,20130917,20500101,10665
10222,偏好地区,其他国家,1.07934388268,互动电视,正常        ,20170828,95,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130917,20130917,20500101,10665
10222,偏好节目类型,电视剧场,1.06276059407,互动电视,正常        ,20170828,95,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130917,20130917,20500101,10665
10222,偏好节目类型,动作,1.06048401562,互动电视,正常        ,20170828,95,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130917,20130917,20500101,10665
10222,偏好节目类型,综艺娱乐,1.05921317249,互动电视,正常        ,20170828,95,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130917,20130917,20500101,10665
10222,偏好语种,其他,1.04615153676,互动电视,正常        ,20170828,95,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130917,20130917,20500101,10665
10222,偏好地区,法国,1.03806666536,互动电视,正常        ,20170828,95,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130917,20130917,20500101,10665
10222,偏好地区,美国,1.02873536303,互动电视,正常        ,20170828,95,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130917,20130917,20500101,10665
10222,偏好地区,日本,1.00429527824,互动电视,正常        ,20170828,95,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130917,20130917,20500101,10665
10222,偏好语种,国语,0.987798894768,互动电视,正常        ,20170828,95,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130917,20130917,20500101,10665
10222,偏好语种,日语,0.92374563333,互动电视,正常        ,20170828,95,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130917,20130917,20500101,10665
10222,偏好语种,英语,0.880976274528,互动电视,正常        ,20170828,95,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130917,20130917,20500101,10665
10228,偏好节目类型,生活服务,0.662456067054,互动电视,正常        ,20130918,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130918,20130918,20500101,10954
10228,偏好节目类型,广告,0.623000191398,互动电视,正常        ,20130918,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130918,20130918,20500101,10954
10228,偏好节目类型,恐怖,0.58219317911,互动电视,正常        ,20130918,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130918,20130918,20500101,10954
10228,偏好节目类型,大陆剧场,0.563260618281,互动电视,正常        ,20130918,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130918,20130918,20500101,10954
10228,偏好地区,其他,0.562478806858,互动电视,正常        ,20130918,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130918,20130918,20500101,10954
10228,偏好地区,台湾,0.533437035896,互动电视,正常        ,20130918,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130918,20130918,20500101,10954
10234,偏好节目类型,广告,0.699608180308,互动电视,正常        ,20140923,0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130920,20130920,20500101,10345
10234,偏好节目类型,恐怖,0.64780702693,互动电视,正常        ,20140923,0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130920,20130920,20500101,10345
10234,偏好节目类型,大陆剧场,0.62257143089,互动电视,正常        ,20140923,0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130920,20130920,20500101,10345
10234,偏好节目类型,动作,0.622093131104,互动电视,正常        ,20140923,0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130920,20130920,20500101,10345
10234,偏好语种,德语,0.549855889493,互动电视,正常        ,20140923,0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130920,20130920,20500101,10345
10234,偏好语种,法语,0.532553584194,互动电视,正常        ,20140923,0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130920,20130920,20500101,10345
10236,偏好地区,其他,1.63724745751,互动电视,正常        ,20130921,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130921,20130921,20500101,10274
10236,偏好地区,其他国家,1.61453962067,互动电视,正常        ,20130921,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130921,20130921,20500101,10274
10236,偏好地区,大陆,1.46981836279,互动电视,正常        ,20130921,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130921,20130921,20500101,10274
10236,偏好地区,日本,1.44026859088,互动电视,正常        ,20130921,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130921,20130921,20500101,10274
10236,偏好语种,德语,0.883604007504,互动电视,正常        ,20130921,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130921,20130921,20500101,10274
10236,偏好语种,法语,0.87113888209,互动电视,正常        ,20130921,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130921,20130921,20500101,10274
10236,偏好节目类型,生活服务,0.861906090879,互动电视,正常        ,20130921,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130921,20130921,20500101,10274
10236,偏好语种,其他,0.813014888365,互动电视,正常        ,20130921,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130921,20130921,20500101,10274
10236,偏好节目类型,广告,0.811249960521,互动电视,正常        ,20130921,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130921,20130921,20500101,10274
10236,偏好节目类型,恐怖,0.78023105582,互动电视,正常        ,20130921,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130921,20130921,20500101,10274
10236,偏好语种,国语,0.746235276973,互动电视,正常        ,20130921,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130921,20130921,20500101,10274
10236,偏好节目类型,大陆剧场,0.736529202662,互动电视,正常        ,20130921,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130921,20130921,20500101,10274
10242,偏好节目类型,恐怖,1.406208553,互动电视,正常        ,20130921,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130921,20130921,20500101,10090
10242,偏好节目类型,动作,1.38627058904,互动电视,正常        ,20130921,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130921,20130921,20500101,10090
10242,偏好节目类型,纪录片,1.37706814024,互动电视,正常        ,20130921,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130921,20130921,20500101,10090
10242,偏好节目类型,电视剧场,1.37110385593,互动电视,正常        ,20130921,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130921,20130921,20500101,10090
10242,偏好地区,台湾,0.846602680306,互动电视,正常        ,20130921,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130921,20130921,20500101,10090
10242,偏好语种,法语,0.840154494268,互动电视,正常        ,20130921,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130921,20130921,20500101,10090
10242,偏好地区,其他国家,0.767866929995,互动电视,正常        ,20130921,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130921,20130921,20500101,10090
