用户号,一级标签,二级标签,推荐指数
11314,偏好语种,法语,0.665235229404
11314,偏好节目类型,动作,0.651090643563
11314,偏好节目类型,纪录片,0.631365632533
11314,偏好地区,其他国家,0.610405571585
11314,偏好地区,日本,0.608894206102
11314,偏好语种,其他,0.592684744588
11314,偏好语种,国语,0.572817759995
11315,偏好地区,台湾,0.911215986
11315,偏好语种,法语,0.887415768046
11315,偏好节目类型,生活服务,0.879626077395
11315,偏好节目类型,恐怖,0.858377764882
11315,偏好地区,其他,0.848043000739
11315,偏好语种,德语,0.830339293304
11315,偏好节目类型,纪录片,0.828885731451
11315,偏好地区,法国,0.822275464564
11315,偏好节目类型,广告,0.819806669791
11315,偏好地区,美国,0.818606763803
11315,偏好语种,国语,0.759037610273
11315,偏好语种,日语,0.744154636412
11321,偏好地区,其他,0.523197331969
11321,偏好地区,台湾,0.513204990023
11322,偏好节目类型,纪录片,2.02299805758
11322,偏好节目类型,大陆剧场,2.02185572245
11322,偏好节目类型,动作,2.01531292704
11322,偏好节目类型,电视剧场,2.00824175983
11322,偏好语种,其他,1.28916646216
11322,偏好语种,国语,1.21127816996
11322,偏好语种,日语,1.13095344269
11322,偏好语种,英语,1.0863607302
11322,偏好地区,台湾,1.03983864935
11322,偏好地区,其他国家,0.977379613166
11322,偏好地区,美国,0.922797851858
11322,偏好地区,大陆,0.890699140954
11325,偏好节目类型,恐怖,1.40675632903
11325,偏好节目类型,动作,1.39074483967
11325,偏好节目类型,纪录片,1.36697672325
11325,偏好节目类型,大陆剧场,1.36454070438
11325,偏好地区,台湾,1.02185279666
11325,偏好语种,法语,1.01995506098
11325,偏好地区,其他国家,0.933407427464
11325,偏好地区,法国,0.915471379188
11325,偏好语种,其他,0.912058774408
11325,偏好地区,大陆,0.888919446337
11325,偏好语种,国语,0.86058209633
11325,偏好语种,日语,0.799103961858
11327,偏好节目类型,生活服务,1.14061023623
11327,偏好地区,其他,1.08273317057
11327,偏好节目类型,恐怖,1.08123026637
11327,偏好节目类型,广告,1.06577599632
11327,偏好语种,德语,1.06433444238
11327,偏好节目类型,大陆剧场,1.06188675611
11327,偏好地区,法国,1.01957634129
11327,偏好地区,美国,1.01513332552
11327,偏好地区,大陆,0.956914171072
11327,偏好语种,国语,0.943626036886
11327,偏好语种,日语,0.896401059925
11327,偏好语种,英语,0.844089593256
11329,偏好节目类型,广告,0.999546142079
11329,偏好节目类型,恐怖,0.950648914529
11329,偏好节目类型,动作,0.940554178121
11329,偏好节目类型,大陆剧场,0.933856736716
11329,偏好地区,其他,0.574822682607
11329,偏好地区,其他国家,0.547103664439
11329,偏好地区,法国,0.525275074728
11329,偏好语种,德语,0.524577585001
11329,偏好地区,美国,0.524546667071
